year	month	day	tSnowMelt(mm)	CN	SR(m3/s)	PET(mm)	AET(mm)	Infil(mm)	BF(m3/s)	Discharge(m3/s)
2010.0	11.0	6.0	0	53.0907523264	0.0560054350932	3.38735073300	0	0	1.02952325401	1.08552868911	
2010.0	11.0	7.0	0	53.1911315347	0.0448043480745	3.06200781691	0	0	0.978047091313	1.02285143939	
2010.0	11.0	8.0	0	53.2939376274	0.0358434784596	3.64466590554	0	0	0.929144736747	0.964988215207	
2010.0	11.0	9.0	0	53.3991735335	0.0286747827677	3.31871843700	0	0	0.88268749991	0.911362282678	
2010.0	11.0	10.0	0	53.5068419605	0.0229398262142	3.22202507468	0	0	0.838553124915	0.861492951129	
2010.0	11.0	11.0	0	53.6169453735	0.0183518609713	3.09130535793	0	0	0.796625468669	0.81497732964	
2010.0	11.0	12.0	0	53.7294859752	0.0146814887771	2.81517968460	0	0	0.756794195235	0.771475684012	
2010.0	11.0	13.0	0	53.8444656841	0.0117451910217	2.88805791106	0	0	0.718954485474	0.730699676495	
2010.0	11.0	14.0	0	53.9618861136	0.00939615281732	2.94128976654	0	0	0.6830067612	0.692402914017	
2010.0	11.0	15.0	0	54.0817485498	0.00751692225386	2.87181955855	0	0	0.64885642314	0.656373345394	
2010.0	11.0	16.0	0	54.2040539287	0.00601353780309	2.78292398229	0	0	0.616413601983	0.622427139786	
2010.0	11.0	17.0	0	54.3288028137	0.00481083024247	2.88742828126	0	0	0.585592921884	0.590403752126	
2010.0	11.0	18.0	0	54.4559953720	0.00384866419398	3.00463903013	0	0	0.55631327579	0.560161939984	
2010.0	11.0	19.0	0	54.5856313507	0.00307893135518	2.34073074027	0	0	0.528497612	0.531576543355	
2010.0	11.0	20.0	0	54.7177100531	0.00246314508414	2.02058494620	0	0	0.5020727314	0.504535876484	
2010.0	11.0	21.0	0	54.8522303133	0.00197051606732	2.34749523759	0	0	0.47696909483	0.478939610897	
2010.0	11.0	22.0	0	54.9891904720	0.00157641285385	2.35190362055	0	0	0.453120640089	0.454697052942	
2010.0	11.0	23.0	0	55.1285883504	0.00126113028308	2.05784828764	0	0	0.430464608084	0.431725738367	
2010.0	11.0	24.0	0	55.2704212248	0.00100890422647	2.15072920625	0.160217866367	0	0.40894137768	0.409950281906	
2010.0	11.0	25.0	0	55.4146858002	0.000807123381172	2.44775958570	0	0	0.388494308796	0.389301432177	
2010.0	11.0	26.0	0	55.5613781843	0.000645698704938	2.92263277259	0	0	0.369069593356	0.369715292061	
2010.0	11.0	27.0	0	55.7104938599	0.00051655896395	2.86847326477	0	0	0.350616113688	0.351132672652	
2010.0	11.0	28.0	0	55.8620276585	0.00041324717116	2.80175697353	0	0	0.333085308004	0.333498555175	
2010.0	11.0	29.0	0	56.0159737326	0.000330597736928	2.24530157602	0	0	0.316431042604	0.316761640341	
2010.0	11.0	30.0	0	56.1723255280	0.000264478189543	2.68270736271	0	0	0.300609490474	0.300873968663	
2010.0	12.0	1.0	0	56.3310757560	0.000211582551634	3.17951396884	0	0	0.28557901595	0.285790598502	
2010.0	12.0	2.0	0	56.4922163650	0.000169266041307	2.67942458964	0	0	0.271300065152	0.271469331194	
2010.0	12.0	3.0	0	56.6557385126	0.000135412833046	2.24007065617	0	0	0.257735061895	0.257870474728	
2010.0	12.0	4.0	0	56.8216325367	0.000108330266437	2.17294564216	0	0	0.2448483088	0.244956639066	
2010.0	12.0	5.0	0	56.9898879270	8.66642131493e-05	2.27521358561	0	0	0.23260589336	0.232692557573	
2010.0	12.0	6.0	0	57.1604932964	6.93313705194e-05	2.41301998698	0	0	0.220975598692	0.221044930063	
2010.0	12.0	7.0	0	57.3334363517	5.54650964156e-05	1.87473066637	0	0	0.209926818757	0.209982283854	
2010.0	12.0	8.0	0	57.5087038653	4.43720771324e-05	2.19709336308	0	0	0.19943047782	0.199474849897	
2010.0	12.0	9.0	0	57.6862816457	3.5497661706e-05	2.03929480125	0	0	0.189458953929	0.18949445159	
2010.0	12.0	10.0	0	57.8661545090	2.83981293648e-05	2.30765404357	0	0	0.179986006232	0.180014404362	
2010.0	12.0	11.0	0	58.0483062500	2.27185034918e-05	2.25997955814	0	0	0.170986705921	0.171009424424	
2010.0	12.0	12.0	0	58.2327196133	1.81748027935e-05	2.56311300223	0	0	0.162437370625	0.162455545427	
2010.0	12.0	13.0	0	58.4193762645	1.45398422348e-05	2.38592297002	0	0	0.154315502093	0.154330041936	
2010.0	12.0	14.0	0	58.6082567622	1.93188280651	1.99570214620	1.88963788864	5.63208121384	1.49471034456	3.42659315108	
2010.0	12.0	15.0	0	58.7993405293	1.54550624521	1.92606414572	0	0	1.41997482733	2.96548107255	
2010.0	12.0	16.0	0	58.9926058254	1.23640499617	2.08513490164	0	0	1.34897608597	2.58538108214	
2010.0	12.0	17.0	0	59.1880297186	0.989123996935	2.28965911861	0	0	1.28152728167	2.27065127860	
2010.0	12.0	18.0	0	59.3855880585	0.791299197548	2.24058466892	0	0	1.21745091759	2.00875011513	
2010.0	12.0	19.0	0	59.5852554490	0.633039358039	2.12110196367	1.02920803405	0	1.15657837171	1.78961772975	
2010.0	12.0	20.0	0	59.7870052220	0.506431486431	1.93132514475	0	0	1.09874945312	1.60518093955	
2010.0	12.0	21.0	0	59.9908094109	0.405145189145	1.56562220113	0	0	1.04381198047	1.44895716961	
2010.0	12.0	22.0	0	60.1966387257	0.324116151316	1.61144417827	0	0	0.991621381442	1.31573753276	
2010.0	12.0	23.0	0	60.4044625274	0.259292921053	1.82268750664	0	0	0.94204031237	1.20133323342	
2010.0	12.0	24.0	0	60.6142488041	0.207434336842	1.72662704496	0	0	0.894938296751	1.10237263359	
2010.0	12.0	25.0	0	60.8259641474	0.165947469474	1.56080081759	0	0	0.850191381914	1.01613885139	
2010.0	12.0	26.0	0	61.0395737294	0.132757975579	1.54007414935	0	0	0.807681812818	0.940439788397	
2010.0	12.0	27.0	0	61.2550412807	0.106206380463	1.78389274637	0	0	0.767297722177	0.87350410264	
2010.0	12.0	28.0	0	61.4723290692	0.0849651043705	1.94587081563	0	0	0.728932836068	0.813897940439	
2010.0	12.0	29.0	0	61.6913978799	0.0679720834964	2.18153965019	0	0	0.692486194265	0.760458277761	
2010.0	12.0	30.0	0	61.9122069955	0.0543776667971	2.18688485947	0	0	0.657861884552	0.712239551349	
2010.0	12.0	31.0	0	62.1347141782	0.0435021334377	2.24124777297	0	0	0.624968790324	0.668470923762	
2011.0	1.0	1.0	0	69.0049440757	0.0348017067502	2.14176171307	0	0	0.593720350808	0.628522057558	
2011.0	1.0	2.0	0	69.2509500865	0.0278413654001	1.5280013464	0	0	0.564034333268	0.591875698668	
2011.0	1.0	3.0	0	69.4965852680	0.0222730923201	1.59202209521	0	0	0.535832616604	0.558105708924	
2011.0	1.0	4.0	0	69.7417586557	0.0178184738561	1.83317614283	0	0	0.509040985774	0.52685945963	
2011.0	1.0	5.0	0	69.9863780929	0.0142547790849	1.81553804150	0	0	0.483588936485	0.49784371557	
2011.0	1.0	6.0	0	70.2303502771	0.0114038232679	1.67611598087	0	0	0.459409489661	0.470813312929	
2011.0	1.0	7.0	0	70.4735808088	0.00912305861431	1.52021570295	0	0	0.436439015178	0.445562073792	
2011.0	1.0	8.0	0	70.7159742436	0.00729844689145	1.53881128482	0	0	0.414617064419	0.42191551131	
2011.0	1.0	9.0	0	70.9574341455	0.00583875751316	1.49708542251	0	0	0.393886211198	0.399724968711	
2011.0	1.0	10.0	0	71.1978631434	7.96778740795	1.26776696767	0.657029922338	9.13650405629	2.17955421393	10.1473416219	
2011.0	1.0	11.0	0	71.4371629894	8.37271796770	0.963589752796	0.190639740438	1.64579441610	2.50888655681	10.8816045245	
2011.0	1.0	12.0	0	71.6752346197	6.69817437416	0.616396616831	0	0	2.38344222897	9.08161660312	
2011.0	1.0	13.0	0	71.9119782179	5.35853949933	1.06925890229	0	0	2.26427011752	7.62280961684	
2011.0	1.0	14.0	0.504205899126	72.1472932796	4.40016316632	1.54698240590	0.290003331606	0.0886587806081	2.17466833039	6.57483149672	
2011.0	1.0	15.0	0.732224681264	72.3810786806	3.70063399255	1.46863641438	0.503466034331	0.225587373401	2.12601362890	5.82664762145	
2011.0	1.0	16.0	0.464158517439	72.6132327459	4.40983733223	1.13729514581	0.216138224644	1.30935859045	2.36842298579	6.77826031802	
2011.0	1.0	17.0	0.687623435278	72.8436533215	5.65670364631	0.901093618762	0.227230467003	1.60133282835	2.67647082370	8.33317447000	
2011.0	1.0	18.0	0	73.0722378478	4.52536291704	1.29816741150	0	0	2.54264728251	7.06801019956	
2011.0	1.0	19.0	0.146839874457	73.2988834355	3.62029033364	1.53033258923	0.243193084061	0	2.41551491839	6.03580525202	
2011.0	1.0	20.0	0.190277379695	73.5234869422	2.89623226691	1.52614185981	0.248419789006	0	2.29473917247	5.19097143938	
2011.0	1.0	21.0	0.263678764184	73.7459450523	2.31698889220	1.47446031219	0.258015198479	0	2.18000221384	4.49699110604	
2011.0	1.0	22.0	0.192745491192	73.9661543570	1.85359111376	1.52834674126	0.238526535086	0	2.07100210315	3.92459321691	
2011.0	1.0	23.0	0.484480879469	74.1840114374	1.49193993759	1.67384090878	0.297679033762	0.181552916992	2.00807060618	3.50001054377	
2011.0	1.0	24.0	0.509987967252	74.3994129477	1.20325072364	1.82642766574	0.45502693013	0.169746503533	1.94564424987	3.14889497351	
2011.0	1.0	25.0	1.45997312066	74.6122557011	1.08607715078	1.95303388512	0.919656305272	0.5738638341	1.97675187883	3.06282902961	
2011.0	1.0	26.0	3.86234660440	74.8224367557	2.32449908838	2.29465839003	1.17770234616	2.60233632154	2.42674207685	4.75124116523	
2011.0	1.0	27.0	5.84123215530	75.0298535028	4.97658907872	2.49103655322	1.60197002728	4.02017555811	3.14097076012	8.11755983885	
2011.0	1.0	28.0	3.57996483477	75.2344037555	5.35954031329	1.91819563805	1.23303238139	2.09862712746	3.38363664870	8.74317696199	
2011.0	1.0	29.0	1.23831490196	75.4359858385	4.64001515451	1.87831914213	0.88885704262	0.444298280299	3.28618696057	7.92620211508	
2011.0	1.0	30.0	0.53794906082	75.6344986789	3.78636777345	1.63703049599	0.849251391292	0	3.12187761254	6.90824538599	
2011.0	1.0	31.0	2.32138185977	75.8298418974	4.93763112857	2.31103011604	0.995336815303	1.29892370686	3.32669487371	8.26432600228	
2011.0	2.0	1.0	1.55064159412	76.0219159001	4.65394623423	2.25490111074	1.59157517748	0.635789003733	3.31802235293	7.97196858715	
2011.0	2.0	2.0	0.248904528764	76.2106219716	5.77018719652	1.73432439836	1.13157080312	2.30797901052	3.73002354659	9.50021074311	
2011.0	2.0	3.0	0	76.3958623669	4.61614975722	1.31824847022	0	0	3.54352236926	8.15967212648	
2011.0	2.0	4.0	0	76.5775404051	3.69291980577	1.40276113039	0	0	3.36634625080	7.05926605657	
2011.0	2.0	5.0	0	76.7555605619	2.95433584462	1.38714788887	0	0	3.19802893826	6.15236478288	
2011.0	2.0	6.0	0.0842337789887	76.9298285631	2.36938553419	1.76031900972	0.27297508251	0	3.03812749135	5.40751302554	
2011.0	2.0	7.0	1.06592631216	77.1002514764	2.64360565878	2.06526600810	0.689376414518	0.503788866466	3.02039080583	5.66399646460	
2011.0	2.0	8.0	0.68989177192	77.2667378050	4.54794306105	1.79020923427	0.33575100259	1.27634240917	3.20928839265	7.75723145370	
2011.0	2.0	9.0	2.12037529613	77.4291975782	5.14655945723	2.06051628065	1.26845584882	0.982089623734	3.29991968575	8.44647914298	
2011.0	2.0	10.0	3.63308069496	77.5875424433	6.83075783970	2.15980165088	1.46016107577	1.90603612979	3.57765658069	10.4084144204	
2011.0	2.0	11.0	3.8046624633	77.7416857560	8.25714878590	1.80065690911	1.23637885856	2.23949768451	3.91233481919	12.1694836051	
2011.0	2.0	12.0	2.04020114089	77.8915426693	20.1008163072	1.69767829891	1.19125535164	7.80066174617	5.57707162510	25.6778879323	
2011.0	2.0	13.0	2.03099201586	78.0370302223	18.0933715375	2.04148510412	1.36594266407	0.986294535554	5.53490837632	23.6282799138	
2011.0	2.0	14.0	1.77519629425	78.1780674268	14.8339621378	2.13346553186	1.03660796003	0.519311717497	5.35412577578	20.1880879136	
2011.0	2.0	15.0	2.69146274519	78.3145753535	12.8161719899	2.43819129340	1.18802651118	1.26171858936	5.33527037020	18.1514423601	
2011.0	2.0	16.0	3.95251398576	78.4464772154	12.4183141845	2.49762682872	1.53258335420	2.20364554546	5.51733373044	17.9356479149	
2011.0	2.0	17.0	1.38677856995	78.5736984508	15.1983538613	2.15554098650	1.51549023662	3.97712629038	6.11906801649	21.3174218778	
2011.0	2.0	18.0	0	78.6961668038	12.6552664111	1.48312960948	0.28944417271	0.170884207266	5.85862471420	18.5138911253	
2011.0	2.0	19.0	0.632356293911	78.8138124023	14.4632348700	1.98562877154	1.34094596940	3.40376869107	6.29399089003	20.7572257600	
2011.0	2.0	20.0	3.62327852031	78.9265678353	13.6269714388	2.87615432341	1.65077778262	1.72081176166	6.31590831805	19.9428797569	
2011.0	2.0	21.0	1.61679344487	79.0343682267	12.2882516076	2.51630214798	1.63797740565	0.985173338694	6.19798539320	18.4862370008	
2011.0	2.0	22.0	0	79.1371513070	13.9839813163	1.76835609955	0.62533627707	2.93045414491	6.60049784605	20.5844791624	
2011.0	2.0	23.0	0.00449954687343	79.2348574829	12.0691427696	1.98427292894	0.977248753065	0.759925813479	6.44924516079	18.5183879304	
2011.0	2.0	24.0	0	79.3274299040	9.65784428112	1.69409904983	0.478826438254	0	6.12678290275	15.7846271839	
2011.0	2.0	25.0	0	79.4148145265	7.74746778591	1.58728330093	0.282583477249	0	5.82044375761	13.5679115435	
2011.0	2.0	26.0	0.302162104505	79.4969601744	6.20284736071	2.45341785852	0.815126416867	0	5.52942156973	11.7322689304	
2011.0	2.0	27.0	0.219802664244	79.5738185975	5.07085488972	2.30945264895	1.32178644036	0	5.25295049125	10.3238053810	
2011.0	2.0	28.0	0	79.6453445265	4.36532736770	1.57094197170	0.275414635155	0.119395148426	5.02210043385	9.38742780155	
2011.0	3.0	1.0	0	79.7114957245	3.86476580591	1.23366529274	0.235693039899	0.208119223209	4.82642198730	8.69118779320	
2011.0	3.0	2.0	0	79.7722330356	5.48816503180	1.45158807616	0.310189960422	0.975803011299	4.84497798192	10.3331430137	
2011.0	3.0	3.0	0	79.8275204297	4.39053202544	1.38661755642	0	0	4.60272908282	8.99326110827	
2011.0	3.0	4.0	0.206084621721	79.8773250448	3.61143135417	1.90353948685	0.324109948752	0	4.37259262868	7.98402398285	
2011.0	3.0	5.0	0.307860554922	79.9216172242	3.15017395590	1.70575026481	0.363038390697	0	4.15396299725	7.30413695315	
2011.0	3.0	6.0	1.23909927622	79.9603705511	4.01401501272	2.65199592849	0.900850439602	0.417329681637	4.05740861682	8.07142362953	
2011.0	3.0	7.0	3.76538801329	79.9935618798	5.54591614232	3.63642047463	2.38267140253	1.40513086511	4.14158630495	9.68750244727	
2011.0	3.0	8.0	8.34172315126	80.0211713620	12.1407319542	4.22809869017	3.16055426918	4.69063883629	4.86722100677	17.0079529610	
2011.0	3.0	9.0	5.69375717786	80.0431824705	14.7962466615	3.76481868526	3.37641177129	3.38668456906	5.31589241213	20.1121390736	
2011.0	3.0	10.0	5.35441932875	80.0595820180	17.5652861290	3.94828922295	3.18028913812	3.12282928266	5.56874132244	23.1340274514	
2011.0	3.0	11.0	4.36702206621	80.0703601730	17.8866127109	3.45433160234	1.55212954825	2.32724193795	5.64562004335	23.5322327542	
2011.0	3.0	12.0	0.740991655259	80.0755104708	15.7189988173	2.64526225865	2.31650912393	0.36288441523	5.42474415871	21.1437429760	
2011.0	3.0	13.0	0.0962198543508	80.0750298216	30.8200104785	2.09919886014	1.50562770577	7.73070069664	6.91950651002	37.7395169885	
2011.0	3.0	14.0	0	80.0689185138	35.1048401961	1.58273994648	0.302566412932	2.63794002862	7.27607071433	42.3809109104	
2011.0	3.0	15.0	0	80.0571802138	30.8102736106	1.74403589781	0.444319912413	0.470073181776	7.03745766381	37.8477312744	
2011.0	3.0	16.0	0	80.0398219613	24.6482188885	1.97868056124	0.165316007355	0	6.68558478062	31.3338036691	
2011.0	3.0	17.0	2.47364319114	80.0168541619	20.7675308757	3.58381089225	1.70978119103	0.508328380135	6.45540068241	27.2229315581	
2011.0	3.0	18.0	3.00583760728	79.9882905741	18.2088592555	3.38772567677	1.75808159767	0.933850152827	6.30692878825	24.5157880437	
2011.0	3.0	19.0	6.95922518052	79.9541482935	19.2820569108	4.32994669500	3.19714401004	3.15782034407	6.57286914156	25.8549260524	
2011.0	3.0	20.0	4.87282521055	79.9144477330	18.3282783473	3.97854444426	2.90315977737	1.44647441189	6.53353456940	24.8618129167	
2011.0	3.0	21.0	4.37722060817	79.8692125989	18.8330437063	3.62048848890	2.65318471986	2.39813936839	6.61774248382	25.4507861902	
2011.0	3.0	22.0	6.82475624477	79.8184698631	20.8541865907	4.88760384349	2.33584944267	3.93575669516	6.82667538918	27.6808619798	
2011.0	3.0	23.0	2.01372912105	79.7622497320	16.9507461312	3.31084293277	2.66296271601	1.01245619571	6.60039918763	23.5511453188	
2011.0	3.0	24.0	0.23216463295	79.7005856114	15.6556515850	2.13435729060	1.69168266379	1.17295000791	6.55383351365	22.2094850986	
2011.0	3.0	25.0	0.773277232787	79.6335140679	12.5398195919	3.30069151227	0.91221273078	0.03955969875	6.23181328957	18.7716328815	
2011.0	3.0	26.0	0.184618825283	79.5610747866	10.0318556736	2.57346098500	0.868849380173	0	5.92022262509	15.9520782986	
2011.0	3.0	27.0	1.49551809747	79.4833105255	8.10349830484	4.40005460806	1.13846155484	0.368544809329	5.67704769111	13.7805459959	
2011.0	3.0	28.0	2.04972670015	79.4002670667	6.62129699250	4.40745054485	1.15339055578	0.844011070685	5.49030138325	12.1115983758	
2011.0	3.0	29.0	2.57063362775	79.3119931637	5.51482176986	4.05955879586	1.09064547971	1.41837212161	5.36367132382	10.8784930937	
2011.0	3.0	30.0	1.53459473058	79.2185404862	4.44385945103	3.83139343059	1.09748388091	0.478604095913	5.11486045493	9.55871990595	
2011.0	3.0	31.0	1.56208032240	79.1199635616	3.61558473559	4.92298929638	0.673997934867	0.855456301136	4.89374416461	8.50932890020	
2011.0	4.0	1.0	1.72870066704	79.0163197132	2.96814250639	4.54292060092	0.668997963297	1.01490633270	4.69013782746	7.65828033385	
2011.0	4.0	2.0	0.966147396702	78.9076689957	2.39406297401	3.85737933231	1.79180680075	0.358118203315	4.47012666566	6.86418963967	
2011.0	4.0	3.0	1.29938808597	78.7940741287	1.95416147071	4.26404717885	1.22563343218	0.601765158521	4.27097828158	6.22513975229	
2011.0	4.0	4.0	0.41469844358	78.6756004260	1.56453917102	4.76294586423	1.60925098795	0	4.05742936750	5.62196853853	
2011.0	4.0	5.0	0	78.5523157243	1.25163133682	5.72294069199	0.938709165412	0	3.85455789913	5.10618923595	
2011.0	4.0	6.0	0	78.4242903079	1.00131984751	6.41947267397	1.53836029901	0	3.66183000417	4.66314985168	
2011.0	4.0	7.0	0	78.291596832	0.824669763668	4.59498877722	3.06509688888	0	3.47873850396	4.30340826763	
2011.0	4.0	8.0	0	78.1543102440	1.34758052155	5.56387774096	4.69672556758	0.325388415701	3.32405062788	4.67163114943	
2011.0	4.0	9.0	0	78.0125077022	1.07806441724	6.17657819433	0	0	3.15784809648	4.23591251372	
2011.0	4.0	10.0	0	77.8662684937	0.862451533792	6.68154104543	1.48524170308	0	2.99995569166	3.86240722545	
2011.0	4.0	11.0	0	77.7156739494	0.689961227034	6.70373902353	0	0	2.84995790708	3.53991913411	
2011.0	4.0	12.0	0	77.5608073583	0.551968981627	6.43820699707	0	0	2.70746001172	3.25942899335	
2011.0	4.0	13.0	0	77.4017538805	0.441575185302	7.02084061165	0	0	2.57208701114	3.01366219644	
2011.0	4.0	14.0	0	77.2386004585	0.353260148241	5.15907771091	0	0	2.44348266058	2.79674280882	
2011.0	4.0	15.0	0	77.0714357274	0.282608118593	6.89251648795	0	0	2.32130852755	2.60391664614	
2011.0	4.0	16.0	0	76.9003499248	0.226086494874	7.14851006190	0	0	2.20524310117	2.43132959605	
2011.0	4.0	17.0	0	76.7254347994	0.1808691959	7.75475416344	0	0	2.09498094611	2.27585014201	
2011.0	4.0	18.0	0	76.5467835188	0.14469535672	5.50421401100	0.614847762844	0	1.99023189881	2.13492725553	
2011.0	4.0	19.0	0	76.3644905773	0.115756285376	7.02515224049	1.09021461462	0	1.89072030387	2.00647658924	
2011.0	4.0	20.0	0	76.1786517033	0.0926050283006	8.90693141616	0	0	1.79618428867	1.88878931697	
2011.0	4.0	21.0	0	75.9893637658	0.0740840226404	7.20360840648	0	0	1.70637507424	1.78045909688	
2011.0	4.0	22.0	0	75.7967246820	0.164057020353	5.78150816451	3.08083607443	0	1.62105632053	1.78511334088	
2011.0	4.0	23.0	0	75.6008333240	0.188883675051	6.79101904117	2.87811001763	0	1.54000350450	1.72888717955	
2011.0	4.0	24.0	0	75.4017894261	0.15110694004	5.48386364482	0	0	1.46300332928	1.61411026932	
2011.0	4.0	25.0	0	75.1996934926	3.25878615756	3.94180617837	2.93624040050	2.45938282513	2.02796447464	5.28675063219	
2011.0	4.0	26.0	0	74.9946467057	4.39684129320	3.29303929438	3.01432529762	1.96145458708	2.36212564235	6.75896693555	
2011.0	4.0	27.0	0	74.7867508344	3.72167109886	3.96401652422	2.96957869127	0	2.24401936023	5.96569045909	
2011.0	4.0	28.0	0	74.5761081439	4.06509579905	3.43421657057	2.94168592807	0.947377103477	2.37650885542	6.44160465446	
2011.0	4.0	29.0	0	74.3628213061	3.25207663924	6.77892269770	0	0	2.25768341265	5.50976005188	
2011.0	4.0	30.0	0	74.1469933108	2.60166131139	7.88895985807	0	0	2.14479924201	4.74646055340	
2011.0	5.0	1.0	0	73.9287273782	2.08132904911	7.62365015040	1.02470521283	0	2.03755927991	4.11888832903	
2011.0	5.0	2.0	0	73.7081268723	1.67412852472	7.13128569364	3.77340391379	0	1.93568131592	3.60980984063	
2011.0	5.0	3.0	0	73.4852952165	1.33930281977	6.73129590239	2.27972882085	0	1.83889725012	3.17820006989	
2011.0	5.0	4.0	0	73.2603358092	1.22981911997	5.26417276596	4.18827243057	0	1.74695238762	2.97677150758	
2011.0	5.0	5.0	0	73.0333519423	0.983855295973	7.62562993320	1.56859074176	0	1.65960476824	2.64346006421	
2011.0	5.0	6.0	0	72.8044467203	0.787084236778	8.28919248245	0	0	1.57662452982	2.36370876660	
2011.0	5.0	7.0	0	72.5737229819	0.629667389422	7.43486075124	0	0	1.49779330333	2.12746069275	
2011.0	5.0	8.0	0	72.3412832227	0.503733911538	6.77060791460	0	0	1.42290363817	1.92663754970	
2011.0	5.0	9.0	0	72.1072295201	0.825657095353	6.13857350378	4.66293840917	0	1.35175845626	2.17741555161	
2011.0	5.0	10.0	0	71.8716634599	0.750161415251	7.00466382900	4.27796232455	0	1.28417053344	2.03433194870	
2011.0	5.0	11.0	0	71.6346860656	0.600129132201	7.31525124068	0	0	1.21996200677	1.82009113897	
2011.0	5.0	12.0	0	71.3963977287	0.480103305761	8.86716393453	0	0	1.15896390643	1.63906721219	
2011.0	5.0	13.0	0	71.1568981418	0.384082644608	8.97521447505	0	0	1.10101571111	1.48509835572	
2011.0	5.0	14.0	0	70.9162862337	0.307266115687	8.18433641820	0	0	1.04596492556	1.35323104124	
2011.0	5.0	15.0	0	70.6746601070	0.245812892549	8.22115207804	0	0	0.993666679279	1.23947957183	
2011.0	5.0	16.0	0	70.4321169772	0.19682830621	7.17231547199	2.13598263971	0	0.943983345315	1.14081165153	
2011.0	5.0	17.0	0	70.1887531149	0.157462644968	7.73155623679	0	0	0.896784178049	1.05424682302	
2011.0	5.0	18.0	0	69.9446637899	0.125970115975	6.73263575312	0.382285433503	0	0.851944969146	0.977915085121	
2011.0	5.0	19.0	0	69.6999432180	0.10077609278	8.97681931267	1.73987283505	0	0.809347720689	0.910123813469	
2011.0	5.0	20.0	0	69.4546845096	0.102497491875	8.94492805821	5.75256837296	0	0.768880334655	0.87137782653	
2011.0	5.0	21.0	0	69.2089796211	0.0819979935002	9.13458737443	0	0	0.730436317922	0.812434311422	
2011.0	5.0	22.0	0	68.9629193088	0.0655983948001	8.41526100071	2.17651577009	0	0.693914502026	0.759512896826	
2011.0	5.0	23.0	0	68.7165930849	0.0524787158401	7.75407701266	0	0	0.659218776925	0.711697492765	
2011.0	5.0	24.0	0	68.4700891764	1.51121966776	5.47609675946	4.60524444761	1.36594630111	0.968912390595	2.48013205836	
2011.0	5.0	25.0	0	68.2234944854	1.66845038219	5.73557306863	4.45097604543	0.0770940073005	0.937714917379	2.60616529957	
2011.0	5.0	26.0	0	67.9768945532	1.33476030575	6.84327516143	0	0	0.89082917151	2.22558947726	
2011.0	5.0	27.0	0	67.7303735258	1.08215420655	7.84043413917	5.37687258773	0	0.846287712935	1.92844191949	
2011.0	5.0	28.0	0	67.4840141219	1.06572772767	5.26567789119	4.28693550713	0	0.803973327288	1.86970105496	
2011.0	5.0	29.0	0	67.2378976039	0.852582182137	8.93618161367	0	0	0.763774660924	1.61635684306	
2011.0	5.0	30.0	0	66.9921037506	0.68206574571	9.80824837882	0	0	0.725585927878	1.40765167359	
2011.0	5.0	31.0	0	66.7467108322	0.545652596568	9.97417277310	0	0	0.689306631484	1.23495922805	
2011.0	6.0	1.0	0	66.5017955883	0.436522077254	8.98409986015	0	0	0.65484129991	1.09136337716	
2011.0	6.0	2.0	0	66.2574332073	0.349217661803	8.10423512945	0	0	0.622099234914	0.971316896717	
2011.0	6.0	3.0	0	66.0136973087	0.279374129443	7.59232251002	3.70361042278	0	0.590994273168	0.870368402611	
2011.0	6.0	4.0	0	65.7706599275	0.223499303554	7.58640221357	1.53488628319	0	0.56144455951	0.784943863064	
2011.0	6.0	5.0	0	65.5283915000	0.178799442843	9.02323416371	0	0	0.533372331534	0.712171774378	
2011.0	6.0	6.0	0	65.2869608529	0.143039554275	8.73637332130	0	0	0.506703714958	0.649743269232	
2011.0	6.0	7.0	0	65.0464351940	0.11443164342	9.32457970595	0	0	0.48136852921	0.59580017263	
2011.0	6.0	8.0	0	64.8068801040	0.0915453147358	7.65472797101	0	0	0.457300102749	0.548845417485	
2011.0	6.0	9.0	0	64.5683595321	0.0732362517886	7.47091407752	0	0	0.434435097612	0.507671349401	
2011.0	6.0	10.0	0	64.3309357921	0.0585890014309	7.46003806307	0	0	0.412713342731	0.471302344162	
2011.0	6.0	11.0	0	64.0946695605	0.0468712011447	9.31664116582	0	0	0.392077675595	0.438948876739	
2011.0	6.0	12.0	0	63.8596198775	0.0374969609158	10.2026076690	0	0	0.372473791815	0.409970752731	
2011.0	6.0	13.0	0	63.6258441484	0.0299975687326	8.08763962828	1.14573682276	0	0.353850102224	0.383847670957	
2011.0	6.0	14.0	0	63.3933981475	0.0239980549861	8.79965205982	0	0	0.336157597113	0.360155652099	
2011.0	6.0	15.0	0	63.1623360237	0.0191984439889	7.73001896326	0	0	0.319349717257	0.338548161246	
2011.0	6.0	16.0	0	62.9327103072	0.0153587551911	8.37664033868	0	0	0.303382231395	0.318740986586	
2011.0	6.0	17.0	0	62.7045719182	0.0122870041529	9.58041549655	0	0	0.288213119825	0.300500123978	
2011.0	6.0	18.0	0	62.4779701771	0.0098296033223	10.4224437165	0	0	0.273802463834	0.283632067156	
2011.0	6.0	19.0	0	62.2529528155	0.00786368265784	10.7909674981	0	0	0.260112340642	0.2679760233	
2011.0	6.0	20.0	0	62.0295659894	0.00629094612627	11.5361217164	0	0	0.24710672361	0.253397669736	
2011.0	6.0	21.0	0	61.8078542932	0.00503275690102	8.84540960087	0	0	0.234751387429	0.23978414433	
